epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
77,1,0.10384,0.10384,0.82812,0.19740,0.55462,283,290
77,2,0.11012,0.11012,0.79736,0.10405,0.51682,318,325
77,3,0.08930,0.08930,0.80225,0.04791,0.21422,289,296
77,4,0.10371,0.10371,0.81152,0.05122,0.24307,287,294
77,5,0.10750,0.10750,0.83105,0.05391,0.22444,333,340
77,6,0.13110,0.13110,0.80518,0.17343,0.66406,304,311
77,7,0.11572,0.11572,0.81836,0.06563,0.30828,295,302
77,8,0.10358,0.10358,0.81787,0.09754,0.43747,319,326
77,9,0.11540,0.11540,0.82764,0.09002,0.23065,308,315
77,10,0.10502,0.10502,0.81738,0.07449,0.33205,318,325
77,11,0.09856,0.09856,0.82568,0.05011,0.20334,304,311
77,12,0.09809,0.09809,0.81299,0.04436,0.21988,313,320
77,13,0.09956,0.09956,0.82080,0.06272,0.24608,299,305
77,14,0.09848,0.09848,0.84424,0.04930,0.25107,317,324
77,15,0.10602,0.10602,0.82031,0.11910,0.32997,310,317
77,16,0.10240,0.10240,0.82471,0.24278,0.31708,305,312
77,17,0.11884,0.11884,0.81738,0.24054,0.38214,271,278
77,18,0.12283,0.12283,0.81250,0.07197,0.31158,297,304
77,19,0.11286,0.11286,0.80127,0.07839,0.36778,312,319
77,20,0.11196,0.11196,0.81934,0.10825,0.24870,291,298
77,21,0.09776,0.09776,0.81445,0.18057,0.34882,334,341
77,22,0.10709,0.10709,0.84424,0.04569,0.17527,297,304
77,23,0.09950,0.09950,0.81250,0.04887,0.18361,294,301
77,24,0.11866,0.11866,0.83643,0.12556,0.35466,298,305
77,25,0.12348,0.12348,0.80029,0.07360,0.18904,280,287
77,26,0.10010,0.10010,0.80713,0.03544,0.15170,315,322
77,27,0.10927,0.10927,0.80811,0.11722,0.26187,284,291
77,28,0.09330,0.09330,0.82373,0.13457,0.31174,299,306
77,29,0.09864,0.09864,0.81104,0.04893,0.19910,285,292
77,30,0.12073,0.12073,0.80420,0.12711,0.28494,308,315
77,31,0.10402,0.10402,0.83057,0.13986,0.24402,294,300
77,32,0.09112,0.09112,0.83789,0.04787,0.17557,270,277
77,33,0.13860,0.13860,0.79883,0.15452,0.31128,300,307
77,34,0.09015,0.09015,0.82031,0.06316,0.24090,293,300
77,35,0.10241,0.10241,0.81445,0.12857,0.18949,296,303
77,36,0.11299,0.11299,0.80518,0.08816,0.31616,323,330
77,37,0.10184,0.10184,0.80859,0.04821,0.22372,315,322
77,38,0.13355,0.13355,0.83740,0.13686,0.28606,303,310
77,39,0.09916,0.09916,0.79004,0.04511,0.19718,289,296
77,40,0.10180,0.10180,0.83203,0.16408,0.23330,285,292
77,41,0.12853,0.12853,0.80371,0.20249,0.36657,311,318
77,42,0.10101,0.10101,0.79785,0.15454,0.43160,311,318
77,43,0.10851,0.10851,0.81543,0.10066,0.28553,312,319
77,44,0.10046,0.10046,0.82422,0.23312,0.31638,268,274
78,0,0.09767,0.09767,0.81348,0.03808,0.21280,292,1158
78,1,0.10916,0.10916,0.80371,0.04576,0.17638,293,300
78,2,0.11126,0.11126,0.81885,0.06946,0.16930,276,283
78,3,0.10263,0.10263,0.79639,0.06593,0.31285,323,330
78,4,0.09835,0.09835,0.80322,0.09415,0.29385,296,303
78,5,0.10868,0.10868,0.82617,0.02532,0.15839,285,292
78,6,0.11299,0.11299,0.82471,0.06807,0.26486,281,288
78,7,0.11808,0.11808,0.81982,0.08763,0.22167,260,266
78,8,0.10718,0.10718,0.80127,0.05736,0.26101,282,289
78,9,0.11026,0.11026,0.81641,0.07044,0.26012,268,275
78,10,0.10903,0.10903,0.81787,0.18062,0.38069,278,285
78,11,0.10510,0.10510,0.81641,0.05698,0.24971,309,316
78,12,0.12195,0.12195,0.80762,0.04779,0.21978,285,292
78,13,0.10832,0.10832,0.82666,0.05219,0.22440,259,266
78,14,0.10513,0.10513,0.82178,0.11404,0.25070,297,304
78,15,0.09523,0.09523,0.83057,0.06890,0.18942,326,333
78,16,0.09889,0.09889,0.81201,0.09104,0.23903,321,328
78,17,0.12366,0.12366,0.80420,0.14790,0.35017,292,299
78,18,0.11572,0.11572,0.80176,0.06569,0.24969,282,289
78,19,0.10323,0.10323,0.84277,0.03528,0.15510,272,279
78,20,0.13607,0.13607,0.79688,0.07002,0.28579,294,301
78,21,0.12045,0.12045,0.78906,0.10326,0.22015,313,320
78,22,0.10946,0.10946,0.81396,0.26860,0.25331,284,291
78,23,0.11613,0.11613,0.79346,0.12302,0.43457,274,281
78,24,0.08123,0.08123,0.83008,0.20142,0.39441,309,317
78,25,0.11972,0.11972,0.82080,0.28841,0.35078,295,301
78,26,0.12662,0.12662,0.81445,0.06801,0.23438,288,295
78,27,0.11520,0.11520,0.81934,0.03654,0.18884,295,302
78,28,0.10963,0.10963,0.82129,0.27579,0.36014,286,293
78,29,0.09019,0.09019,0.83789,0.17301,0.29318,271,278
78,30,0.11578,0.11578,0.83057,0.10036,0.32601,295,302
78,31,0.11764,0.11764,0.82568,0.06197,0.20765,288,295
78,32,0.09601,0.09601,0.80859,0.03406,0.18108,306,313
78,33,0.12415,0.12415,0.80322,0.02915,0.17725,298,304
78,34,0.08608,0.08608,0.81836,0.03907,0.15153,303,310
78,35,0.11833,0.11833,0.81299,0.06644,0.19003,301,308
78,36,0.11512,0.11512,0.82812,0.06267,0.19976,302,309
78,37,0.10751,0.10751,0.83105,0.06035,0.16467,322,329
78,38,0.10668,0.10668,0.80518,0.04178,0.24181,291,298
78,39,0.09929,0.09929,0.80664,0.06593,0.25662,303,310
78,40,0.10863,0.10863,0.80908,0.04634,0.17848,307,314
78,41,0.11122,0.11122,0.79199,0.05080,0.18872,320,326
78,42,0.12890,0.12890,0.79590,0.24050,0.39010,308,315
78,43,0.11131,0.11131,0.83154,0.14727,0.30135,317,323
78,44,0.09475,0.09475,0.80078,0.24465,0.57587,324,330
79,0,0.11146,0.11146,0.82129,0.06236,0.21115,300,1230
79,1,0.10834,0.10834,0.82080,0.05540,0.17486,317,324
79,2,0.10469,0.10469,0.79639,0.04356,0.20968,294,301
79,3,0.11706,0.11706,0.81592,0.03606,0.21714,289,296
79,4,0.09095,0.09095,0.82520,0.07384,0.33738,319,326
79,5,0.10475,0.10475,0.82178,0.17039,0.42796,317,324
79,6,0.12444,0.12444,0.81982,0.05958,0.20782,296,303
79,7,0.10065,0.10065,0.81738,0.06293,0.20824,292,299
79,8,0.10329,0.10329,0.82910,0.06100,0.33168,312,319
79,9,0.10749,0.10749,0.82666,0.06352,0.25458,299,306
79,10,0.08872,0.08872,0.81250,0.07060,0.34485,289,296
79,11,0.08964,0.08964,0.83203,0.14827,0.28239,330,337
79,12,0.09967,0.09967,0.80957,0.08940,0.27488,296,303
79,13,0.10736,0.10736,0.82129,0.03892,0.20279,313,320
79,14,0.10849,0.10849,0.80029,0.08784,0.21756,291,298
79,15,0.11064,0.11064,0.80273,0.04601,0.17266,303,310
79,16,0.09927,0.09927,0.77734,0.20433,0.57686,319,326
79,17,0.12538,0.12538,0.81543,0.12655,0.43537,286,293
79,18,0.09960,0.09960,0.82080,0.04016,0.18062,281,289
79,19,0.09186,0.09186,0.80127,0.13886,0.43856,295,302
79,20,0.09930,0.09930,0.80518,0.08041,0.30137,314,321
79,21,0.11634,0.11634,0.81494,0.17132,0.28389,301,309
79,22,0.11539,0.11539,0.83398,0.61115,0.69099,300,306
79,23,0.11112,0.11112,0.79736,0.09001,0.27523,286,293
79,24,0.11376,0.11376,0.82129,0.11448,0.26249,277,284
79,25,0.09486,0.09486,0.80957,0.04686,0.22826,318,325
79,26,0.12143,0.12143,0.80713,0.04849,0.18904,287,294
79,27,0.10382,0.10382,0.82959,0.09680,0.27165,277,284
79,28,0.10433,0.10433,0.83057,0.25229,0.39761,282,289
79,29,0.08244,0.08244,0.83008,0.06816,0.24690,294,301
79,30,0.11838,0.11838,0.81982,0.05278,0.16489,296,303
79,31,0.11560,0.11560,0.82178,0.04464,0.20486,304,311
79,32,0.09434,0.09434,0.81201,0.28066,0.29485,305,312
79,33,0.09595,0.09595,0.82324,0.02428,0.17652,316,323
79,34,0.09665,0.09665,0.79736,0.07424,0.27079,282,289
79,35,0.11971,0.11971,0.82715,0.06888,0.17453,298,305
79,36,0.11540,0.11540,0.81348,0.11532,0.23814,312,319
79,37,0.10076,0.10076,0.81836,0.07165,0.19863,303,310
79,38,0.10967,0.10967,0.81934,0.14214,0.21253,312,318
79,39,0.10705,0.10705,0.79980,0.22235,0.32626,301,307
79,40,0.12522,0.12522,0.81445,0.07872,0.20086,304,311
79,41,0.09719,0.09719,0.83350,0.02991,0.14801,308,315
79,42,0.09162,0.09162,0.82910,0.09622,0.20683,288,295
79,43,0.09786,0.09786,0.82373,0.35965,0.35117,317,324
79,44,0.12369,0.12369,0.81543,0.12502,0.21753,300,307
80,0,0.09837,0.09837,0.80713,0.22759,0.33037,344,1355
80,1,0.09545,0.09545,0.81055,0.11159,0.27637,312,319
80,2,0.10123,0.10123,0.81787,0.10845,0.28454,333,340
80,3,0.10546,0.10546,0.81006,0.09569,0.23074,294,301
80,4,0.12185,0.12185,0.82227,0.06895,0.19545,284,291
80,5,0.11381,0.11381,0.81006,0.07769,0.22073,301,308
80,6,0.08850,0.08850,0.84033,0.11720,0.20160,277,284
80,7,0.08877,0.08877,0.82178,0.05103,0.18628,296,303
80,8,0.10385,0.10385,0.84570,0.28599,0.40759,284,291
80,9,0.11550,0.11550,0.80713,0.18333,0.34867,266,273
80,10,0.10900,0.10900,0.81152,0.03928,0.15652,293,300
80,11,0.11597,0.11597,0.80811,0.24780,0.29988,303,310
80,12,0.10665,0.10665,0.84814,0.24643,0.48198,282,289
80,13,0.12631,0.12631,0.81396,0.07525,0.25083,299,306
80,14,0.09493,0.09493,0.83643,0.03884,0.23191,294,301
80,15,0.10039,0.10039,0.80713,0.08487,0.29642,311,318
80,16,0.10572,0.10572,0.81738,0.09696,0.20854,295,302
80,17,0.14169,0.14169,0.82471,0.13002,0.30446,287,295
80,18,0.11081,0.11081,0.80713,0.06787,0.19079,316,323
80,19,0.07361,0.07361,0.84326,0.10389,0.17522,314,321
80,20,0.10469,0.10469,0.80420,0.05176,0.16316,310,317
80,21,0.12118,0.12118,0.78027,0.06172,0.30173,291,298
80,22,0.09135,0.09135,0.82324,0.06414,0.17357,297,304
80,23,0.10331,0.10331,0.84375,0.12012,0.26256,305,312
80,24,0.11535,0.11535,0.80078,0.05027,0.20661,299,306
80,25,0.10840,0.10840,0.81348,0.18796,0.33252,292,299
80,26,0.10720,0.10720,0.83105,0.08780,0.25104,294,301
80,27,0.10920,0.10920,0.80859,0.05852,0.14559,302,309
80,28,0.09989,0.09989,0.82568,0.13942,0.34022,330,336
80,29,0.11113,0.11113,0.81738,0.09170,0.23441,317,324
80,30,0.09212,0.09212,0.84131,0.22229,0.34743,309,316
80,31,0.10350,0.10350,0.81152,0.13648,0.26799,323,330
80,32,0.10778,0.10778,0.81445,0.08007,0.19736,310,317
80,33,0.11336,0.11336,0.79053,0.23365,0.47394,304,311
80,34,0.10551,0.10551,0.82910,0.05337,0.15964,288,295
80,35,0.11700,0.11700,0.83203,0.18395,0.39533,273,280
80,36,0.12060,0.12060,0.80518,0.14182,0.41529,307,314
80,37,0.09189,0.09189,0.82324,0.08241,0.24758,303,310
80,38,0.13277,0.13277,0.81689,0.06102,0.26486,295,301
80,39,0.12114,0.12114,0.81104,0.21607,0.33899,307,314
80,40,0.10288,0.10288,0.79053,0.20785,0.41163,322,328
80,41,0.10077,0.10077,0.81006,0.08253,0.29484,307,314
80,42,0.09606,0.09606,0.81250,0.04668,0.23321,283,290
80,43,0.08534,0.08534,0.82227,0.04714,0.24520,295,302
80,44,0.09343,0.09343,0.79297,0.07427,0.24413,289,296
81,0,0.10045,0.10045,0.81689,0.05307,0.21233,301,1181
81,1,0.10585,0.10585,0.80322,0.07857,0.22451,296,305
81,2,0.09685,0.09685,0.81592,0.04755,0.22930,295,302
81,3,0.08833,0.08833,0.79199,0.13693,0.30335,308,316
81,4,0.12169,0.12169,0.81152,0.05921,0.31215,308,315
81,5,0.11343,0.11343,0.82666,0.06919,0.20203,299,306
81,6,0.10111,0.10111,0.83838,0.22098,0.25037,311,318
81,7,0.09703,0.09703,0.83105,0.12204,0.22898,300,307
81,8,0.12344,0.12344,0.79199,0.08801,0.21072,295,302
81,9,0.11552,0.11552,0.82520,0.03156,0.18101,301,308
81,10,0.10764,0.10764,0.80322,0.09909,0.32692,291,298
81,11,0.09815,0.09815,0.79736,0.09257,0.21197,308,315
81,12,0.09745,0.09745,0.81348,0.02973,0.14538,254,261
81,13,0.09804,0.09804,0.80420,0.10356,0.18879,293,300
81,14,0.12218,0.12218,0.82520,0.19181,0.28497,284,291
81,15,0.10878,0.10878,0.82373,0.11148,0.25795,293,300
81,16,0.11271,0.11271,0.80664,0.10390,0.17797,283,290
81,17,0.10507,0.10507,0.85596,0.12577,0.26105,296,302
81,18,0.09818,0.09818,0.80273,0.05036,0.15935,296,303
81,19,0.10472,0.10472,0.79883,0.03656,0.17893,327,334
81,20,0.11531,0.11531,0.80371,0.05045,0.19513,315,322
81,21,0.10953,0.10953,0.82666,0.22752,0.42780,331,338
81,22,0.12065,0.12065,0.81494,0.04753,0.18443,289,296
81,23,0.11905,0.11905,0.81494,0.05319,0.19808,313,320
81,24,0.09912,0.09912,0.81543,0.13591,0.33738,274,280
81,25,0.11473,0.11473,0.81445,0.07155,0.25540,297,304
81,26,0.09989,0.09989,0.78809,0.05078,0.19168,282,289
81,27,0.11131,0.11131,0.83350,0.15507,0.28761,295,302
81,28,0.11108,0.11108,0.80273,0.22656,0.39437,273,280
81,29,0.10216,0.10216,0.78271,0.07744,0.27627,314,321
81,30,0.11469,0.11469,0.81152,0.10075,0.19344,291,298
81,31,0.10396,0.10396,0.80322,0.08405,0.20775,259,266
81,32,0.10385,0.10385,0.81689,0.03809,0.16795,287,294
81,33,0.10455,0.10455,0.82715,0.22556,0.23138,278,284
81,34,0.11532,0.11532,0.80811,0.12354,0.32782,317,324
81,35,0.11731,0.11731,0.80127,0.06758,0.17839,303,310
81,36,0.11855,0.11855,0.84766,0.12752,0.41009,289,295
81,37,0.10322,0.10322,0.79297,0.05455,0.17226,310,316
81,38,0.11549,0.11549,0.81299,0.09809,0.17664,296,303
81,39,0.11761,0.11761,0.81396,0.05329,0.22027,299,306
81,40,0.10519,0.10519,0.81641,0.11734,0.21038,291,298
81,41,0.10581,0.10581,0.81738,0.23400,0.24730,296,303
81,42,0.10282,0.10282,0.82715,0.09352,0.29806,311,318
81,43,0.10373,0.10373,0.83350,0.07720,0.19272,287,294
81,44,0.12492,0.12492,0.81348,0.11120,0.27964,300,307
82,0,0.10055,0.10055,0.78467,0.11703,0.30966,308,1275
82,1,0.10644,0.10644,0.81787,0.10688,0.19995,283,290
82,2,0.09951,0.09951,0.82520,0.03908,0.14635,291,298
82,3,0.10194,0.10194,0.83154,0.05152,0.20040,309,316
82,4,0.09461,0.09461,0.80176,0.19137,0.54486,319,326
82,5,0.09582,0.09582,0.80811,0.06706,0.30240,285,292
82,6,0.13018,0.13018,0.80811,0.10804,0.22504,289,296
82,7,0.10321,0.10321,0.80859,0.04826,0.21670,282,289
82,8,0.10673,0.10673,0.81006,0.21675,0.60241,316,323
82,9,0.14532,0.14532,0.79932,0.16533,0.47761,284,291
82,10,0.09880,0.09880,0.81592,0.04457,0.23304,282,289
82,11,0.11283,0.11283,0.82373,0.07109,0.25582,300,307
82,12,0.12497,0.12497,0.81641,0.19389,0.40713,300,307
82,13,0.07815,0.07815,0.83350,0.08102,0.16806,308,315
82,14,0.14877,0.14877,0.81201,0.06795,0.30212,307,314
82,15,0.11101,0.11101,0.83887,0.06459,0.22040,308,315
82,16,0.10088,0.10088,0.82861,0.14642,0.24019,288,295
82,17,0.10796,0.10796,0.82910,0.15726,0.26102,296,303
82,18,0.10588,0.10588,0.81494,0.14070,0.36096,283,290
82,19,0.12851,0.12851,0.81104,0.18196,0.34908,286,293
82,20,0.12010,0.12010,0.82959,0.12964,0.31614,286,293
82,21,0.10133,0.10133,0.82959,0.20712,0.49569,291,298
82,22,0.10602,0.10602,0.80518,0.09472,0.23766,315,322
82,23,0.12113,0.12113,0.79785,0.08002,0.18870,306,313
82,24,0.11137,0.11137,0.81250,0.17219,0.42544,290,297
82,25,0.10009,0.10009,0.82080,0.07262,0.25309,302,309
82,26,0.12629,0.12629,0.82080,0.20294,0.26203,286,293
82,27,0.09257,0.09257,0.80615,0.10101,0.19013,300,307
82,28,0.10769,0.10769,0.82910,0.10223,0.28083,294,301
82,29,0.12159,0.12159,0.80127,0.18041,0.41577,290,297
82,30,0.10506,0.10506,0.82617,0.32043,0.41751,301,308
82,31,0.11367,0.11367,0.82617,0.05258,0.21854,309,316
82,32,0.11215,0.11215,0.81592,0.04238,0.18998,270,277
82,33,0.10590,0.10590,0.83398,0.07428,0.23966,287,294
82,34,0.10649,0.10649,0.81738,0.07900,0.23798,302,309
82,35,0.10529,0.10529,0.81787,0.21331,0.46981,292,299
82,36,0.13044,0.13044,0.83154,0.06475,0.19778,302,308
82,37,0.10255,0.10255,0.82715,0.05107,0.21576,287,294
82,38,0.10611,0.10611,0.83203,0.17475,0.22899,293,300
82,39,0.10064,0.10064,0.79980,0.07412,0.22513,315,322
82,40,0.09054,0.09054,0.81934,0.09065,0.30708,316,323
82,41,0.10866,0.10866,0.81494,0.04683,0.18536,269,276
82,42,0.10601,0.10601,0.79834,0.11562,0.22739,283,290
82,43,0.10478,0.10478,0.80566,0.20651,0.35680,329,335
82,44,0.10909,0.10909,0.83691,0.05506,0.19446,311,318
83,0,0.10205,0.10205,0.83936,0.06246,0.21904,282,1092
83,1,0.10111,0.10111,0.82422,0.05331,0.19135,321,328
83,2,0.09278,0.09278,0.81396,0.08333,0.23289,311,318
83,3,0.10821,0.10821,0.80127,0.06628,0.21543,298,305
83,4,0.13039,0.13039,0.81982,0.08108,0.24521,287,294
83,5,0.10738,0.10738,0.81250,0.04374,0.17552,292,299
83,6,0.08912,0.08912,0.82910,0.08194,0.35791,319,326
83,7,0.08665,0.08665,0.82324,0.05110,0.26060,297,304
83,8,0.10947,0.10947,0.80713,0.06771,0.21142,273,280
83,9,0.11309,0.11309,0.81006,0.06056,0.20480,278,285
83,10,0.10499,0.10499,0.80566,0.04803,0.21381,284,291
83,11,0.11472,0.11472,0.80518,0.04491,0.23226,280,287
83,12,0.09191,0.09191,0.82227,0.05374,0.23327,299,306
83,13,0.12367,0.12367,0.81738,0.06588,0.26260,296,303
83,14,0.09942,0.09942,0.84326,0.18936,0.26888,291,298
83,15,0.09981,0.09981,0.81592,0.07231,0.37793,321,328
83,16,0.08959,0.08959,0.80566,0.09138,0.18578,294,301
83,17,0.08977,0.08977,0.78809,0.07937,0.20641,287,293
83,18,0.10207,0.10207,0.81396,0.14197,0.33110,296,303
83,19,0.11426,0.11426,0.81543,0.06467,0.19657,323,330
83,20,0.12015,0.12015,0.82861,0.18937,0.53454,296,303
83,21,0.13789,0.13789,0.82471,0.06493,0.20786,312,319
83,22,0.10663,0.10663,0.83984,0.09025,0.22716,285,292
83,23,0.10766,0.10766,0.83057,0.05564,0.23939,276,283
83,24,0.13769,0.13769,0.79785,0.05552,0.24283,294,301
83,25,0.09716,0.09716,0.80176,0.13807,0.23924,284,291
83,26,0.10166,0.10166,0.80811,0.07914,0.32508,276,283
83,27,0.10354,0.10354,0.79492,0.09454,0.25077,305,312
83,28,0.10319,0.10319,0.83301,0.15860,0.25923,311,318
83,29,0.09264,0.09264,0.81982,0.09931,0.24390,319,326
83,30,0.09905,0.09905,0.80518,0.06614,0.21064,287,294
83,31,0.09624,0.09624,0.81787,0.20946,0.23244,318,325
83,32,0.11065,0.11065,0.81201,0.29584,0.45960,306,312
83,33,0.12189,0.12189,0.81543,0.07068,0.23965,262,269
83,34,0.11701,0.11701,0.81689,0.18399,0.33818,297,304
83,35,0.10293,0.10293,0.84521,0.06088,0.32902,278,285
83,36,0.11090,0.11090,0.83203,0.05612,0.28369,296,303
83,37,0.13069,0.13069,0.83105,0.04960,0.18674,277,284
83,38,0.10214,0.10214,0.84180,0.18632,0.40775,295,301
83,39,0.13271,0.13271,0.80371,0.35597,0.48997,307,313
83,40,0.10178,0.10178,0.84131,0.09575,0.18706,300,307
83,41,0.09615,0.09615,0.80859,0.07931,0.22864,330,337
83,42,0.10541,0.10541,0.81836,0.16969,0.25440,276,283
83,43,0.09600,0.09600,0.80811,0.11078,0.38173,301,308
83,44,0.10817,0.10817,0.80859,0.10024,0.27202,314,320
84,0,0.09532,0.09532,0.81348,0.15769,0.27559,294,1077
84,1,0.10117,0.10117,0.83154,0.12989,0.20821,308,315
84,2,0.10337,0.10337,0.82471,0.12438,0.28790,282,289
84,3,0.12737,0.12737,0.79297,0.06798,0.25046,300,307
84,4,0.12323,0.12323,0.81689,0.14106,0.21950,278,285
84,5,0.08740,0.08740,0.84473,0.05844,0.20613,298,305
84,6,0.12349,0.12349,0.81787,0.07069,0.29052,287,294
84,7,0.10168,0.10168,0.80957,0.15645,0.32160,297,304
84,8,0.11920,0.11920,0.80371,0.15597,0.41618,322,329
84,9,0.09431,0.09431,0.82373,0.08061,0.18129,307,314
84,10,0.12957,0.12957,0.81641,0.10618,0.34182,278,285
84,11,0.12254,0.12254,0.78906,0.06342,0.19837,302,309
84,12,0.09395,0.09395,0.81592,0.10292,0.19025,316,323
84,13,0.12450,0.12450,0.79492,0.16612,0.24671,299,306
84,14,0.11659,0.11659,0.81348,0.14883,0.39147,290,297
84,15,0.09041,0.09041,0.82080,0.11659,0.21103,291,298
84,16,0.13444,0.13444,0.81885,0.03884,0.23092,295,302
84,17,0.11486,0.11486,0.79395,0.09884,0.26048,309,316
84,18,0.09999,0.09999,0.80713,0.05728,0.32872,330,337
84,19,0.10569,0.10569,0.84033,0.05999,0.21769,320,327
84,20,0.10071,0.10071,0.82129,0.26969,0.31568,303,310
84,21,0.10863,0.10863,0.81641,0.07480,0.20925,281,288
84,22,0.09646,0.09646,0.78955,0.10393,0.19011,285,292
84,23,0.11333,0.11333,0.81836,0.15932,0.23868,284,291
84,24,0.08613,0.08613,0.78906,0.19013,0.30215,281,288
84,25,0.09300,0.09300,0.84570,0.05620,0.20009,268,274
84,26,0.10605,0.10605,0.83691,0.05185,0.18114,291,299
84,27,0.10335,0.10335,0.82666,0.08929,0.26773,295,302
84,28,0.09651,0.09651,0.81348,0.09119,0.22823,310,317
84,29,0.09883,0.09883,0.81006,0.06193,0.24319,295,302
84,30,0.09680,0.09680,0.82812,0.21793,0.30635,301,308
84,31,0.08732,0.08732,0.83594,0.04350,0.17510,304,311
84,32,0.10738,0.10738,0.80371,0.08174,0.28891,288,295
84,33,0.11876,0.11876,0.79688,0.10927,0.19593,289,296
84,34,0.11526,0.11526,0.79785,0.04953,0.22077,292,299
84,35,0.11008,0.11008,0.82324,0.07973,0.17988,299,306
84,36,0.10238,0.10238,0.82422,0.08288,0.27732,288,295
84,37,0.11623,0.11623,0.81543,0.14949,0.34868,307,314
84,38,0.11883,0.11883,0.83496,0.08721,0.24129,298,305
84,39,0.11622,0.11622,0.80615,0.13433,0.29477,340,346
84,40,0.12465,0.12465,0.82715,0.10929,0.30153,303,309
84,41,0.10809,0.10809,0.82910,0.31057,0.45836,303,310
84,42,0.10141,0.10141,0.82471,0.05665,0.27028,271,277
84,43,0.10167,0.10167,0.80518,0.05968,0.28680,308,315
84,44,0.11919,0.11919,0.82080,0.16850,0.32308,282,289
85,0,0.11899,0.11899,0.80566,0.13222,0.25100,308,1109
85,1,0.11991,0.11991,0.79688,0.26987,0.43753,292,299
85,2,0.13457,0.13457,0.79150,0.07888,0.21156,292,299
85,3,0.11979,0.11979,0.80811,0.18866,0.47293,293,300
85,4,0.09443,0.09443,0.78223,0.07061,0.23547,301,307
85,5,0.11192,0.11192,0.81934,0.04741,0.18292,271,278
85,6,0.11444,0.11444,0.79492,0.11463,0.34082,281,288
85,7,0.13189,0.13189,0.80469,0.22639,0.34237,323,330
85,8,0.09142,0.09142,0.81299,0.05648,0.21362,316,323
85,9,0.10281,0.10281,0.79541,0.07912,0.22716,305,311
85,10,0.10164,0.10164,0.79053,0.04609,0.15353,317,324
85,11,0.11501,0.11501,0.79590,0.06442,0.19077,315,322
85,12,0.09736,0.09736,0.80176,0.04867,0.18180,317,324
85,13,0.09702,0.09702,0.81396,0.08685,0.25160,301,308
85,14,0.11842,0.11842,0.80029,0.04847,0.15167,299,306
85,15,0.11032,0.11032,0.84131,0.19683,0.23220,311,318
85,16,0.12149,0.12149,0.82031,0.11428,0.30115,287,294
85,17,0.11307,0.11307,0.82178,0.10865,0.21026,286,293
85,18,0.12631,0.12631,0.84668,0.18077,0.46178,321,328
85,19,0.11321,0.11321,0.80469,0.08358,0.29129,294,301
85,20,0.12228,0.12228,0.82324,0.11489,0.25915,312,319
85,21,0.08976,0.08976,0.83594,0.06891,0.16233,316,323
85,22,0.10518,0.10518,0.83936,0.18164,0.37356,313,320
85,23,0.08944,0.08944,0.83496,0.05702,0.21438,309,316
85,24,0.12840,0.12840,0.83594,0.06018,0.24566,291,298
85,25,0.11859,0.11859,0.81592,0.15701,0.32528,273,280
85,26,0.10493,0.10493,0.83350,0.15275,0.23921,309,316
85,27,0.10785,0.10785,0.82129,0.06357,0.21552,326,332
85,28,0.10534,0.10534,0.82520,0.04658,0.15920,288,295
85,29,0.11101,0.11101,0.82324,0.06670,0.22649,287,294
85,30,0.08762,0.08762,0.82666,0.09753,0.16453,291,298
85,31,0.11223,0.11223,0.83105,0.06665,0.29683,303,310
85,32,0.09521,0.09521,0.80273,0.11903,0.38315,307,314
85,33,0.11768,0.11768,0.82373,0.16772,0.27204,282,288
85,34,0.10438,0.10438,0.82812,0.07112,0.29790,282,288
85,35,0.10512,0.10512,0.81738,0.14127,0.29845,304,311
85,36,0.11468,0.11468,0.84717,0.04269,0.21405,313,320
85,37,0.10338,0.10338,0.82959,0.16972,0.34649,313,320
85,38,0.10442,0.10442,0.83252,0.06571,0.18957,304,311
85,39,0.10322,0.10322,0.80029,0.17139,0.31024,289,295
85,40,0.12156,0.12156,0.83203,0.20615,0.35761,301,307
85,41,0.09279,0.09279,0.83057,0.23165,0.40835,290,297
85,42,0.10066,0.10066,0.80322,0.13584,0.27207,280,286
85,43,0.09519,0.09519,0.81152,0.05147,0.14714,315,321
85,44,0.10295,0.10295,0.81445,0.04307,0.19687,310,317
86,0,0.10937,0.10937,0.81250,0.16763,0.24943,320,1169
86,1,0.11093,0.11093,0.80420,0.03228,0.16542,304,311
86,2,0.09801,0.09801,0.81836,0.13548,0.22625,297,304
86,3,0.09981,0.09981,0.83105,0.12799,0.28022,300,307
86,4,0.10524,0.10524,0.82129,0.24167,0.54522,305,312
86,5,0.10556,0.10556,0.81641,0.18577,0.26435,329,336
86,6,0.10455,0.10455,0.80664,0.16086,0.36486,270,277
86,7,0.08174,0.08174,0.82227,0.05902,0.21140,299,306
86,8,0.10737,0.10737,0.82080,0.07588,0.16232,349,356
86,9,0.10303,0.10303,0.81592,0.08680,0.15755,306,313
86,10,0.08474,0.08474,0.80615,0.04384,0.22620,315,322
86,11,0.09417,0.09417,0.78955,0.05465,0.23939,294,301
86,12,0.10281,0.10281,0.82275,0.04078,0.25431,287,294
86,13,0.13262,0.13262,0.79834,0.07463,0.20807,313,320
86,14,0.09556,0.09556,0.82373,0.02683,0.16200,275,282
86,15,0.11186,0.11186,0.84375,0.05500,0.18905,308,315
86,16,0.10354,0.10354,0.82178,0.13584,0.23018,277,284
86,17,0.10560,0.10560,0.81152,0.08762,0.19836,296,303
